Rank,Schulze_Rank,Win_Based_Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,Original_index,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0.08968609865470852,0.04484304932735426,0.053811659192825115,"EugineNier: (D,)",2.7519506726457394,0.6631210762331838,186.0,1.0,46,0.6564439461883411,0.006677130044843,0.1112735426008967,0.2256053811659191,0.9965942354200952,0.0,0.474945122795791,0.0
0.09417040358744394,0.14798206278026907,0.6367713004484304,Second by GraaskampKatzen,2.74914798206278,0.6813318385650224,45.0,1.0,155,0.6699730941704036,0.0113587443946188,0.1045291479820628,0.2141390134529148,0.9950703311303878,0.0,0.5589060019541711,0.0
0.09865470852017937,0.33183856502242154,0.6053811659192825,Forgetful Fool Me Once: 0.05,2.7481614349775785,0.762152466367713,49.0,1.0,72,0.732439461883408,0.0297130044843049,0.0785336322869955,0.1593139013452915,1.0,0.6553053353093049,0.0660464484640267,0.0479092444386056
0.1031390134529148,0.57847533632287,0.7847533632286996,Revised Downing,2.7454035874439464,0.8049013452914798,25.0,1.0,143,0.747322869955157,0.0575784753363228,0.0770448430493273,0.1180538116591927,0.9835713146745004,0.7726107256278705,0.4876309712243185,0.2628953240857506
0.10762331838565023,0.18834080717488788,0.5605381165919282,Fool Me Once,2.743834080717489,0.6337937219730941,56.0,1.0,71,0.6293318385650224,0.0044618834080717,0.1229327354260089,0.2432735426008968,1.0,0.5841121495327103,0.0,0.0
0.11210762331838565,0.24663677130044842,0.06278026905829596,"BackStabber: (D, D)",2.7426233183856503,0.6550448430493273,179.0,1.0,17,0.647026905829596,0.0080179372197309,0.1139820627802691,0.2309730941704038,0.9967323249402348,0.7893598615916955,0.0,0.0
0.11659192825112108,0.3004484304932735,0.7713004484304933,Second by Kluepfel,2.735269058295964,0.7590807174887892,30.0,1.0,158,0.7319820627802692,0.0270986547085201,0.0724843049327354,0.1684349775784753,0.9752749617898662,0.3506185797553189,0.608693386635573,0.0882466846165421
0.1210762331838565,0.515695067264574,0.6188340807174888,AON2,2.734932735426009,0.6821569506726457,46.0,1.0,1,0.6070538116591926,0.0751031390134529,0.1486860986547085,0.1691569506726457,0.9953161510194998,0.1890821191597523,0.0,0.4675788787387986
0.12556053811659193,0.09417040358744394,0.4439461883408072,MEM2,2.723789237668161,0.6064125560538116,68.0,1.0,110,0.6029058295964125,0.0035067264573991,0.1295829596412556,0.2640044843049328,0.9975264776038792,0.3754191436240118,0.3332183327975575,0.0
0.13004484304932734,0.3542600896860987,0.5650224215246636,Meta Hunter: 6 players,2.715582959641256,0.6322690582959641,55.0,1.0,219,0.6017802690582961,0.0304887892376681,0.1354170403587443,0.2323139013452914,0.9110180636672864,0.7246679118173602,0.1702889050592225,0.0965682482058338
0.13452914798206278,0.32286995515695066,0.6591928251121076,First by Shubik,2.7154484304932733,0.7413497757847534,44.0,1.0,67,0.7111255605381164,0.0302242152466367,0.0807309417040359,0.1779192825112108,1.0,0.0,0.3110683794965069,0.2357934117395337
0.13901345291479822,0.29596412556053814,0.8161434977578476,Second by Cave,2.714910313901345,0.81647533632287,21.0,1.0,149,0.7779327354260088,0.0385426008968609,0.0502600896860986,0.1332645739910314,0.9990972004909328,0.3977328578917877,0.7953811200518459,0.1298167920133089
0.14349775784753363,0.2914798206278027,0.7488789237668162,Second by Weiner,2.7058744394618834,0.7736502242152467,33.0,1.0,166,0.7502331838565022,0.0234170403587443,0.0569461883408072,0.1694035874439461,0.999558188987005,0.2553231573381034,0.7031294256307239,0.004179256463338
0.14798206278026907,0.25112107623318386,0.57847533632287,"Momentum: 1.0, Alpha: 0.9914655399877477, Threshold: 0.9676595613724907",2.705582959641256,0.6779820627802691,51.0,1.0,113,0.6678430493273543,0.0101390134529147,0.0951434977578474,0.2268744394618834,1.0,0.7611241344778492,0.0349566122396594,0.0
0.15246636771300448,0.04932735426008968,0.5022421524663677,EvolvedLookerUp1_1_1,2.7014798206278026,0.6257309417040359,62.0,1.0,56,0.5874170403587444,0.0383139013452915,0.1418251121076232,0.2324439461883407,0.9672238884802083,0.0,0.8792056837932116,0.0
0.15695067264573992,0.21524663677130046,0.4304932735426009,NMWE Memory One: 37 players,2.699596412556054,0.5780986547085202,69.0,1.0,223,0.5695291479820628,0.0085695067264573,0.1428251121076232,0.2790762331838565,0.8889241861546034,0.2603347785318209,0.1493812586491298,0.0418737541324699
0.16143497757847533,0.04035874439461883,0.6412556053811659,CAPRI,2.697959641255605,0.6845515695067265,45.0,1.0,23,0.6627040358744395,0.0218475336322869,0.0985022421524664,0.2169461883408071,1.0,0.0,0.6306058367153947,0.0
0.16591928251121077,0.4798206278026906,0.22869955156950672,Evolved ANN 5 Noise 05,2.694596412556053,0.5639641255605381,105.0,1.0,50,0.4766547085201797,0.0873094170403587,0.2066098654708517,0.2294260089686098,0.8775415537990313,0.85569341077692,0.6637962149749369,0.3662397766808681
0.17040358744394618,0.09865470852017937,0.04932735426008968,"Michaelos: (D,)",2.6942600896860984,0.6069506726457399,186.0,1.0,112,0.6033318385650229,0.0036188340807174,0.1230179372197308,0.2700313901345288,0.9966196737800076,0.0,0.1498585995191569,0.0
0.17488789237668162,1.0,1.0,"ZD-GTFT-2: 0.25, 0.5",2.693520179372197,0.8694215246636772,0.0,1.0,212,0.7933587443946187,0.0760627802690583,0.0449192825112107,0.0856591928251121,1.0,0.1376400776424485,1.0,0.2627886463700299
0.17937219730941703,0.3811659192825112,0.7399103139013453,Second by Tideman and Chieruzzi,2.6897533632287,0.7912062780269058,36.0,1.0,164,0.7451390134529147,0.046067264573991,0.0610807174887892,0.1477130044843049,1.0,0.3195691216833382,0.6340105812344414,0.1631454444579333
0.18385650224215247,0.07174887892376682,0.5919282511210763,FrequencyAnalyzer,2.685627802690583,0.6958565022421525,50.0,1.0,78,0.6821434977578476,0.0137130044843049,0.0833632286995515,0.220780269058296,0.9095029859797495,0.0799566766149995,0.6047624585486008,0.310548138259191
0.18834080717488788,0.9551569506726457,0.9551569506726457,GTFT: 0.33,2.684013452914798,0.9014977578475336,0.0,1.0,79,0.8165201793721975,0.0849775784753363,0.0335695067264573,0.0649327354260089,1.0,0.366097997871785,1.0,0.3468647944891407
0.19282511210762332,0.4260089686098655,0.6995515695067265,Second by Grofman,2.682219730941704,0.7614484304932736,39.0,1.0,156,0.739748878923767,0.0216995515695066,0.0566457399103139,0.1819058295964125,0.9881343407133588,0.7461327064377761,0.3671610698473713,0.0193541259567782
0.19730941704035873,0.36771300448430494,0.7219730941704036,Level Punisher,2.6806278026905828,0.7431300448430493,37.0,1.0,106,0.7184439461883408,0.0246860986547084,0.0665515695067264,0.1903183856502242,0.9911957092765266,0.8888124375588581,0.104777620588772,0.0
0.20179372197309417,0.9820627802690582,0.9820627802690582,Soft Joss: 0.9,2.6791479820627804,0.844896860986547,0.0,1.0,175,0.7787040358744394,0.0661928251121076,0.048286995515695,0.1068161434977578,1.0,0.1030467889871578,1.0,0.1131932112475782
0.2062780269058296,0.5067264573991032,0.7354260089686099,Soft Grudger,2.6787219730941705,0.8238251121076233,36.0,1.0,174,0.7513094170403587,0.0725156950672646,0.0622331838565022,0.1139417040358745,1.0,0.4331685288414932,0.2918907439705828,0.3214830561351651
0.21076233183856502,0.4304932735426009,0.452914798206278,TF3,2.674977578475336,0.5826502242152466,67.0,1.0,186,0.5769058295964125,0.005744394618834,0.1316278026905829,0.2857219730941704,0.9349329272044504,0.6024639930300308,0.354877534466845,0.0304873828146913
